page_id,book_id,catalog_generation,grade,viewer_page,selected_psm,recognized_words,mean_word_confidence,low_confidence_word_rate,ocr_class,front_matter_score,toc_navigation_score,bibliography_credits_score,primary_structure,classification_certainty,classification_rule,evidence_flags,classifier_version
LTMD-CN3-G1988-VP085,LTMD-CN3-G1988,1988,3,85,3,18,61.57,0.3889,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP086,LTMD-CN3-G1988,1988,3,86,3,84,54.93,0.5238,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP087,LTMD-CN3-G1988,1988,3,87,3,83,60.56,0.3976,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP088,LTMD-CN3-G1988,1988,3,88,3,28,56.23,0.5000,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP089,LTMD-CN3-G1988,1988,3,89,3,79,49.97,0.5570,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP090,LTMD-CN3-G1988,1988,3,90,3,10,63.08,0.4000,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP091,LTMD-CN3-G1988,1988,3,91,3,32,75.65,0.2188,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP092,LTMD-CN3-G1988,1988,3,92,3,73,90.79,0.0685,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP093,LTMD-CN3-G1988,1988,3,93,3,31,94.97,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP094,LTMD-CN3-G1988,1988,3,94,3,115,90.98,0.0609,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP095,LTMD-CN3-G1988,1988,3,95,3,100,92.36,0.0400,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP096,LTMD-CN3-G1988,1988,3,96,3,194,90.43,0.0619,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP097,LTMD-CN3-G1988,1988,3,97,3,76,91.85,0.0395,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP098,LTMD-CN3-G1988,1988,3,98,3,188,81.18,0.1968,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP099,LTMD-CN3-G1988,1988,3,99,3,179,93.44,0.0168,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP100,LTMD-CN3-G1988,1988,3,100,3,155,88.17,0.0903,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP101,LTMD-CN3-G1988,1988,3,101,3,180,93.36,0.0333,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP102,LTMD-CN3-G1988,1988,3,102,3,180,89.10,0.0833,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP103,LTMD-CN3-G1988,1988,3,103,3,94,93.73,0.0319,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP104,LTMD-CN3-G1988,1988,3,104,3,47,92.83,0.0426,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP105,LTMD-CN3-G1988,1988,3,105,3,76,94.64,0.0132,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP106,LTMD-CN3-G1988,1988,3,106,6,117,32.31,0.8462,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP107,LTMD-CN3-G1988,1988,3,107,11,58,45.95,0.6897,text_detected,,,,visual_only,medium,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP108,LTMD-CN3-G1988,1988,3,108,3,87,91.53,0.0230,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP109,LTMD-CN3-G1988,1988,3,109,3,32,94.24,0.0312,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP110,LTMD-CN3-G1988,1988,3,110,3,85,94.94,0.0118,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP111,LTMD-CN3-G1988,1988,3,111,3,115,91.06,0.0522,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP112,LTMD-CN3-G1988,1988,3,112,3,96,92.03,0.0417,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP113,LTMD-CN3-G1988,1988,3,113,3,123,91.57,0.0325,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP114,LTMD-CN3-G1988,1988,3,114,3,32,93.19,0.0312,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP115,LTMD-CN3-G1988,1988,3,115,3,61,95.26,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP116,LTMD-CN3-G1988,1988,3,116,3,103,81.10,0.1748,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP117,LTMD-CN3-G1988,1988,3,117,3,70,85.33,0.1143,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP118,LTMD-CN3-G1988,1988,3,118,3,88,93.47,0.0227,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP119,LTMD-CN3-G1988,1988,3,119,3,53,93.55,0.0189,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP120,LTMD-CN3-G1988,1988,3,120,3,82,92.51,0.0244,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP121,LTMD-CN3-G1988,1988,3,121,3,113,87.77,0.0885,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP122,LTMD-CN3-G1988,1988,3,122,3,150,92.51,0.0333,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP123,LTMD-CN3-G1988,1988,3,123,3,67,78.27,0.2239,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP124,LTMD-CN3-G1988,1988,3,124,3,150,89.19,0.0600,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP125,LTMD-CN3-G1988,1988,3,125,3,84,90.33,0.0595,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP126,LTMD-CN3-G1988,1988,3,126,3,6,57.51,0.3333,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP127,LTMD-CN3-G1988,1988,3,127,3,50,85.38,0.1400,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP128,LTMD-CN3-G1988,1988,3,128,3,92,91.21,0.0543,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP129,LTMD-CN3-G1988,1988,3,129,3,181,88.09,0.0884,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP130,LTMD-CN3-G1988,1988,3,130,3,129,81.14,0.1705,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP131,LTMD-CN3-G1988,1988,3,131,3,121,88.89,0.0909,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP132,LTMD-CN3-G1988,1988,3,132,3,109,91.74,0.0367,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP133,LTMD-CN3-G1988,1988,3,133,3,62,91.77,0.0484,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP134,LTMD-CN3-G1988,1988,3,134,3,78,93.97,0.0128,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP135,LTMD-CN3-G1988,1988,3,135,3,61,90.40,0.0820,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP136,LTMD-CN3-G1988,1988,3,136,3,105,92.39,0.0381,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP137,LTMD-CN3-G1988,1988,3,137,3,151,93.24,0.0265,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP138,LTMD-CN3-G1988,1988,3,138,3,53,87.97,0.1321,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP139,LTMD-CN3-G1988,1988,3,139,3,67,92.95,0.0299,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP140,LTMD-CN3-G1988,1988,3,140,3,144,88.04,0.0972,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP141,LTMD-CN3-G1988,1988,3,141,3,41,92.17,0.0488,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP142,LTMD-CN3-G1988,1988,3,142,3,137,93.55,0.0219,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP143,LTMD-CN3-G1988,1988,3,143,3,109,94.38,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP144,LTMD-CN3-G1988,1988,3,144,3,133,91.50,0.0376,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP145,LTMD-CN3-G1988,1988,3,145,3,77,88.64,0.0779,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP146,LTMD-CN3-G1988,1988,3,146,6,109,31.65,0.8991,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP147,LTMD-CN3-G1988,1988,3,147,6,174,33.25,0.8563,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP148,LTMD-CN3-G1988,1988,3,148,3,112,92.39,0.0179,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP149,LTMD-CN3-G1988,1988,3,149,3,140,93.39,0.0286,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP150,LTMD-CN3-G1988,1988,3,150,3,72,86.54,0.0972,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP151,LTMD-CN3-G1988,1988,3,151,3,64,94.57,0.0156,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP152,LTMD-CN3-G1988,1988,3,152,3,40,95.32,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP153,LTMD-CN3-G1988,1988,3,153,3,32,95.75,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP154,LTMD-CN3-G1988,1988,3,154,3,112,90.50,0.0446,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP155,LTMD-CN3-G1988,1988,3,155,3,145,91.12,0.0552,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP156,LTMD-CN3-G1988,1988,3,156,3,135,91.14,0.0296,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP157,LTMD-CN3-G1988,1988,3,157,3,263,93.19,0.0266,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP158,LTMD-CN3-G1988,1988,3,158,3,113,85.38,0.0973,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP159,LTMD-CN3-G1988,1988,3,159,3,149,88.42,0.0671,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP160,LTMD-CN3-G1988,1988,3,160,3,57,93.71,0.0351,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP161,LTMD-CN3-G1988,1988,3,161,3,78,94.25,0.0256,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP162,LTMD-CN3-G1988,1988,3,162,3,34,64.93,0.4412,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP163,LTMD-CN3-G1988,1988,3,163,3,23,94.39,0.0000,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP164,LTMD-CN3-G1988,1988,3,164,3,110,94.39,0.0182,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP165,LTMD-CN3-G1988,1988,3,165,3,50,96.12,0.0000,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP166,LTMD-CN3-G1988,1988,3,166,3,115,90.04,0.0522,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP167,LTMD-CN3-G1988,1988,3,167,3,157,87.95,0.0828,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP168,LTMD-CN3-G1988,1988,3,168,3,171,93.75,0.0292,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP169,LTMD-CN3-G1988,1988,3,169,3,120,90.12,0.0667,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP170,LTMD-CN3-G1988,1988,3,170,3,71,82.88,0.1268,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP171,LTMD-CN3-G1988,1988,3,171,3,158,90.20,0.0696,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP172,LTMD-CN3-G1988,1988,3,172,3,93,89.89,0.0645,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP173,LTMD-CN3-G1988,1988,3,173,3,50,88.93,0.0800,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP174,LTMD-CN3-G1988,1988,3,174,3,90,89.25,0.0778,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP175,LTMD-CN3-G1988,1988,3,175,6,17,29.18,0.9412,text_detected,0,0,0,visual_only,high,OCR_VISUAL_NOISE,end_zone;fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP176,LTMD-CN3-G1988,1988,3,176,3,58,92.95,0.0000,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP177,LTMD-CN3-G1988,1988,3,177,3,125,84.61,0.1360,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1988-VP178,LTMD-CN3-G1988,1988,3,178,3,8,88.66,0.1250,text_detected,0,0,0,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,end_zone,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1993-VP001,LTMD-CN3-G1993,1993,3,1,3,4,83.69,0.2500,text_detected,0,0,0,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,front_zone,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1993-VP002,LTMD-CN3-G1993,1993,3,2,3,205,84.95,0.0829,text_detected,0,1,5,bibliography_or_credits,high,KW_BIBLIO_CREDITS,front_zone;text_rich;nav_kw;biblio_credit_kw,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1993-VP003,LTMD-CN3-G1993,1993,3,3,3,581,87.93,0.0740,text_detected,2,4,1,bibliography_or_credits,medium,KW_BIBLIO_CREDITS,front_zone;text_rich;front_kw;nav_kw;biblio_credit_kw,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1993-VP004,LTMD-CN3-G1993,1993,3,4,3,141,80.80,0.1560,text_detected,0,2,0,toc_or_navigation,high,KW_NAVIGATION,front_zone;text_rich;nav_kw,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1993-VP005,LTMD-CN3-G1993,1993,3,5,3,139,81.74,0.1079,text_detected,0,1,0,toc_or_navigation,medium,KW_NAVIGATION,front_zone;text_rich;nav_kw,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1993-VP006,LTMD-CN3-G1993,1993,3,6,11,30,43.25,0.8000,text_detected,0,0,0,visual_only,high,OCR_VISUAL_NOISE,front_zone;fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1993-VP007,LTMD-CN3-G1993,1993,3,7,6,65,38.79,0.7846,text_detected,0,0,0,visual_only,medium,OCR_VISUAL_NOISE,front_zone;fallback_psm;visual_noise,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1993-VP008,LTMD-CN3-G1993,1993,3,8,3,203,90.54,0.0591,text_detected,0,2,0,toc_or_navigation,high,KW_NAVIGATION,front_zone;text_rich;nav_kw,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1993-VP009,LTMD-CN3-G1993,1993,3,9,3,162,85.98,0.0679,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,front_zone;text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1993-VP010,LTMD-CN3-G1993,1993,3,10,3,123,89.60,0.0650,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,front_zone;text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1993-VP011,LTMD-CN3-G1993,1993,3,11,3,189,88.08,0.0741,text_detected,0,1,0,toc_or_navigation,medium,KW_NAVIGATION,front_zone;text_rich;nav_kw,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1993-VP012,LTMD-CN3-G1993,1993,3,12,3,152,91.74,0.0395,text_detected,0,1,0,toc_or_navigation,medium,KW_NAVIGATION,front_zone;text_rich;nav_kw,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1993-VP013,LTMD-CN3-G1993,1993,3,13,3,158,82.50,0.1772,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,front_zone;text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1993-VP014,LTMD-CN3-G1993,1993,3,14,3,226,88.78,0.0664,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,front_zone;text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1993-VP015,LTMD-CN3-G1993,1993,3,15,3,161,92.00,0.0311,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,front_zone;text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1993-VP016,LTMD-CN3-G1993,1993,3,16,3,158,91.07,0.0443,text_detected,0,1,0,toc_or_navigation,medium,KW_NAVIGATION,front_zone;text_rich;nav_kw,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1993-VP017,LTMD-CN3-G1993,1993,3,17,3,128,89.53,0.0625,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1993-VP018,LTMD-CN3-G1993,1993,3,18,3,175,88.23,0.0800,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1993-VP019,LTMD-CN3-G1993,1993,3,19,3,175,90.24,0.0514,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1993-VP020,LTMD-CN3-G1993,1993,3,20,3,204,89.10,0.0637,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1993-VP021,LTMD-CN3-G1993,1993,3,21,3,65,80.74,0.1385,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1993-VP022,LTMD-CN3-G1993,1993,3,22,3,129,90.85,0.0543,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1993-VP023,LTMD-CN3-G1993,1993,3,23,3,146,90.34,0.0548,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1993-VP024,LTMD-CN3-G1993,1993,3,24,3,136,94.30,0.0147,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1993-VP025,LTMD-CN3-G1993,1993,3,25,3,122,92.31,0.0410,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1993-VP026,LTMD-CN3-G1993,1993,3,26,3,143,87.62,0.0979,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1993-VP027,LTMD-CN3-G1993,1993,3,27,3,142,91.52,0.0282,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1993-VP028,LTMD-CN3-G1993,1993,3,28,3,156,86.34,0.0897,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1993-VP029,LTMD-CN3-G1993,1993,3,29,3,61,85.52,0.0984,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN_WAVE2_0.1
LTMD-CN3-G1993-VP030,LTMD-CN3-G1993,1993,3,30,3,201,94.91,0.0050,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN_WAVE2_0.1
