fragment_id,page_id,catalog_generation,type_A,action_observe,action_describe,action_recall,action_explain,action_compare,action_classify,action_measure,action_experiment,action_investigate,action_predict,action_infer,action_discuss,action_solve,action_create,action_decide,action_act_on_environment,position_receiver,position_instruction_follower,position_observer,position_experimenter,position_investigator,position_reasoner,position_collaborator,position_decision_maker,position_community_agent,evidence_count_A,uncertain_A,ruleset_version,text_sha256
LTMD-CN5-G1972-VP230-F004,LTMD-CN5-G1972-VP230,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,4809ac558f0eaefcae73550d5b90a2e8c8685b1e0782cd883a3d3babb9a271e6
LTMD-CN5-G1972-VP230-F005,LTMD-CN5-G1972-VP230,1972,question,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,RULEA_0.1,d3ac9af4487768f944982d7212be88107cffe0079afc87897b780332564c9454
LTMD-CN5-G1972-VP230-F006,LTMD-CN5-G1972-VP230,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,a0eaec5a55dc2f5b2ba523018adc485ff620b9d83509b9f37186a7716e438d21
LTMD-CN5-G1972-VP231-F001,LTMD-CN5-G1972-VP231,1972,question,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,RULEA_0.1,53b89b5ba8f61b54dec70e8c17ffb98fa96ac22a63454fcd77ae2afd25d3017d
LTMD-CN5-G1972-VP231-F002,LTMD-CN5-G1972-VP231,1972,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,d5c2d16cf0ff7a56d0a1d6e46a3f44536ac3b6c120a9ae2502a2ce161d0bfb50
LTMD-CN5-G1972-VP231-F003,LTMD-CN5-G1972-VP231,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,8a82698e1af5d83c3f786c2f5756baa92c410499fb35f697a5df4aec6d8c8a05
LTMD-CN5-G1972-VP231-F004,LTMD-CN5-G1972-VP231,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,58167d8bd2e8db3c1d87d5c284f4625677129deb25f9b244356a71be838a18ea
LTMD-CN5-G1972-VP231-F005,LTMD-CN5-G1972-VP231,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,2fea6b553875efd01836f59c193721f8adb73fdf8ed583e855a022237771ec51
LTMD-CN5-G1972-VP231-F006,LTMD-CN5-G1972-VP231,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,138d9e809e386a7b800791d1f664f56d1c55f3d1ba411b950862729bc486c5ce
LTMD-CN5-G1972-VP232-F001,LTMD-CN5-G1972-VP232,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,a5b870ded1962a5452fff2e1c01599690cb2e13ab41dec838cb7d6545f7d0041
LTMD-CN5-G1972-VP232-F002,LTMD-CN5-G1972-VP232,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,869e59f7cc62bd2e0a127d97e5bfcd8d73a0a70466cc0330b8bda108dd559391
LTMD-CN5-G1972-VP232-F003,LTMD-CN5-G1972-VP232,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,3a81081186cae2ad5516fbea538541c61ae1b5ce4d488a142ea97265a146cb52
LTMD-CN5-G1972-VP232-F004,LTMD-CN5-G1972-VP232,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,93649df1dbb8d3374b074959d92dc1b982ba85d8903b66c7611d6451d813abdd
LTMD-CN5-G1972-VP232-F005,LTMD-CN5-G1972-VP232,1972,question,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,RULEA_0.1,ce21ad42c0a68b40a83fb040cf1cff3ce97a7278d2f6fcd348aa88623d9eb410
LTMD-CN5-G1972-VP232-F006,LTMD-CN5-G1972-VP232,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,29841be380e75693dc04ba608c61b3d90e9f7b3f1a8d2a879c10795c4a3cd5bd
LTMD-CN5-G1972-VP232-F007,LTMD-CN5-G1972-VP232,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,24ae87046fd8c847ea963d9129a5ce12ea51d8a41a12e6ef543b986b4b550e3a
LTMD-CN5-G1972-VP232-F008,LTMD-CN5-G1972-VP232,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,e7b0afe7532c7c016e166e28e269cbba8f711f82554eeebba1390a32e15aeaf2
LTMD-CN5-G1972-VP232-F009,LTMD-CN5-G1972-VP232,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,dfeb13df90c23f02ebf1bad50c2da94f94e1f60e7cf9a6e85d03c6d68a51bcbd
LTMD-CN5-G1972-VP232-F010,LTMD-CN5-G1972-VP232,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,c7b96da3b71b0fbe5383eb1cdf0a5b5e84ecefe8a94f833e38c08ce00a05d3fb
LTMD-CN5-G1972-VP232-F011,LTMD-CN5-G1972-VP232,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,c3bdb718c103e9ab881720973c03142446c2f99e1bf8c50c92fb86d5807d9e33
LTMD-CN5-G1972-VP232-F012,LTMD-CN5-G1972-VP232,1972,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,9537dd535128b959a5aaffff4aa8e9e8952a369545fabb752e5f1011e1ccc614
LTMD-CN5-G1972-VP232-F013,LTMD-CN5-G1972-VP232,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,bf3ec9c8150c82a1162f3e9cc05b0880d594f9dd91e36e65211262899c0b0af0
LTMD-CN5-G1972-VP232-F014,LTMD-CN5-G1972-VP232,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,835d5e8314340ab852a2f979ab4cd53e994dbe38366afb6eed84fe4957b980c8
LTMD-CN5-G1972-VP233-F001,LTMD-CN5-G1972-VP233,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,b483ccb6035297431e4fbda2761ce45e32a0a4b47b5606000a937dbae4f89c33
LTMD-CN5-G1972-VP233-F002,LTMD-CN5-G1972-VP233,1972,instruction,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,RULEA_0.1,02db5a17a23b485d349ed7b80c4f5d0552243f891e4ceee650b068681f64034b
LTMD-CN5-G1972-VP233-F003,LTMD-CN5-G1972-VP233,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,c0509a487a18b003ba05e505419ebb63e57a29158073e381f57160b5c5b86426
LTMD-CN5-G1972-VP234-F001,LTMD-CN5-G1972-VP234,1972,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,RULEA_0.1,fa41b1e6b0ce61e13b8e1f6be36c75fe2c7dc2e45dd0220e6ccef31119920817
LTMD-CN5-G1972-VP234-F002,LTMD-CN5-G1972-VP234,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,96de9a91e75f9cda45a44ce111a67be41c1019cd6471ae7db23ec2f71bd44b21
LTMD-CN5-G1972-VP234-F003,LTMD-CN5-G1972-VP234,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,ab6b7927519d86c993901376486e95173b3b7a15ba38f446434c6f1a04640053
LTMD-CN5-G1972-VP234-F004,LTMD-CN5-G1972-VP234,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,5277bb9e7cae010562bc09bae0adee802580bf9e01a27b52711b9df6577ef62b
LTMD-CN5-G1972-VP234-F005,LTMD-CN5-G1972-VP234,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,3b523a4029ee94a5316223c9eb6bdf32cd3b40e80c107f1eeab097fb7e39e5ba
LTMD-CN5-G1972-VP234-F006,LTMD-CN5-G1972-VP234,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,e5553b4f870e8fc6fc04e484509be433d82fd55ea9e93297b5a958cb5fc2d119
LTMD-CN5-G1972-VP234-F007,LTMD-CN5-G1972-VP234,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,ae9befbe633f7192cf0caa7461d3f4665006936485f04cc008e78ae4aba4a129
LTMD-CN5-G1972-VP234-F008,LTMD-CN5-G1972-VP234,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,cb11dd5d83e12c8026127d7702adcf48c41d142d9b78164ac0ec2c4091b5dc82
LTMD-CN5-G1972-VP234-F009,LTMD-CN5-G1972-VP234,1972,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,b38d05687578515445b7936e50ae92a79e040ac758f73386f4b8912adfdf5967
LTMD-CN5-G1972-VP234-F010,LTMD-CN5-G1972-VP234,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,02c5aa35d23022918c574a097c6b7df7bb6a9b17627458365d994e6549ce9886
LTMD-CN5-G1972-VP234-F011,LTMD-CN5-G1972-VP234,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,51c39b43aa7b875fe402a6b51ee734139db95adee40316807fc0b0f601f1364c
LTMD-CN5-G1972-VP234-F012,LTMD-CN5-G1972-VP234,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,019a2c33edc9e0444c2a2cbf167773f9a1b588150d3cc884e56974dccf7b5481
LTMD-CN5-G1972-VP234-F013,LTMD-CN5-G1972-VP234,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,2c9dddca132154b2d665adfac107932961d48d22e912bf20cc5b50db2bbe7444
LTMD-CN5-G1972-VP234-F014,LTMD-CN5-G1972-VP234,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,b496af118848f6fdd0b996419c6c3aedd6ac9f265a0492bc1e786ccf097fae4d
LTMD-CN5-G1972-VP234-F015,LTMD-CN5-G1972-VP234,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,0a4bf56dbc13f1dee96a323e5c7812c1b31a10493ec1702eb5e012d388d271e6
LTMD-CN5-G1972-VP234-F016,LTMD-CN5-G1972-VP234,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,a23bac3cd49c70bf1dba10e8f5c6b12d83e515c81715c7cfd19978817a8cbdd3
LTMD-CN5-G1972-VP234-F017,LTMD-CN5-G1972-VP234,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,41827dbfc7891a00bd768063fbfc3510fbacc45b1209f1c8f7c82d8e74a9d4b7
LTMD-CN5-G1972-VP234-F018,LTMD-CN5-G1972-VP234,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,723d572251406295c8001c44efe986ccb65f0f551f9d82536bc843844d726c9a
LTMD-CN5-G1972-VP234-F019,LTMD-CN5-G1972-VP234,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,114bd151f8fb0c58642d2170da4ae7d7c57977260ac2cc8905306cab6b2acabc
LTMD-CN5-G1972-VP235-F001,LTMD-CN5-G1972-VP235,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,cb64c1501e0f7241667ad673ea0abcbe755b8d3680734dcc547ab2b8619443af
LTMD-CN5-G1972-VP236-F001,LTMD-CN5-G1972-VP236,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,e0d78e0456ab0b4ccf740e53744106173e7415e40697b32db2bab2e363b24fd6
LTMD-CN5-G1972-VP236-F002,LTMD-CN5-G1972-VP236,1972,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,RULEA_0.1,677154cf22b4f1ca30a5e77c3f0c80d808971255b7ef12b536bb416ec0d3a69e
LTMD-CN5-G1972-VP236-F003,LTMD-CN5-G1972-VP236,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,a6c61c8a78f68fa8f85daa3bc3ecf16bb3a86767043eb110e1133befc61b6c93
LTMD-CN5-G1972-VP236-F004,LTMD-CN5-G1972-VP236,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,e636d7974004fb2daee8f1210634729928ed5bf121b26ccd80d131ef927d252d
LTMD-CN5-G1972-VP236-F005,LTMD-CN5-G1972-VP236,1972,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,75902d20f10a3fd1eb8cd3adfdb14b3f7cdc8cc72b5025589eb716b12615fc56
LTMD-CN5-G1972-VP236-F006,LTMD-CN5-G1972-VP236,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,704721425fede8b623bb8b97ddfb50334b3d2f0c582b01ec7c19284c74165cb5
LTMD-CN5-G1972-VP236-F007,LTMD-CN5-G1972-VP236,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,f0e1a0130d162daca818c421c3e98a01fb4613d7e0dfcbb839ca0f3ae62d0288
LTMD-CN5-G1972-VP236-F008,LTMD-CN5-G1972-VP236,1972,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,edc5fc2aa0fac5f62d2cd9447bd274afdad7931c6993ca80ca6e6ecc4ed64f16
LTMD-CN5-G1972-VP236-F009,LTMD-CN5-G1972-VP236,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,82f52f9a2b7e4fd08a0be1ae026be70206beda7d4d66dcf77cc3e176bb9da3c2
LTMD-CN5-G1972-VP236-F010,LTMD-CN5-G1972-VP236,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,e8941a913086cfcec877b099bcfe6b49fdc2e9ddd45fa7f540b1af2e8291f974
LTMD-CN5-G1972-VP236-F011,LTMD-CN5-G1972-VP236,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,f9449ff6f48d217060cddd65cdb67521e4a79c5ce5f82361abd2a64d63639b69
LTMD-CN5-G1972-VP236-F012,LTMD-CN5-G1972-VP236,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,9a049b03f6fc40bfcf2f136320359257ed4af8513f71aa6fef47f17059bbae23
LTMD-CN5-G1972-VP239-F001,LTMD-CN5-G1972-VP239,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,aea93f22f11b321289c72143f7c32a87b032bca435fe762c8b47d2438a5564b7
LTMD-CN5-G1972-VP239-F002,LTMD-CN5-G1972-VP239,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,9c755c9cf6bfad105f7ce42ca469593e4176fdcbd3fdfc6c9d5e92aa91f85c6f
LTMD-CN5-G1972-VP239-F003,LTMD-CN5-G1972-VP239,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,c2f789a8e3bc35d06a9f5320239a26f7742c8dbf5298bd3cac38fd8c8d2e8c40
LTMD-CN5-G1972-VP239-F004,LTMD-CN5-G1972-VP239,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,6e2302fa48c70ccfea27f00c603e18f620302210ec26d7fce3a1243e11194cb1
LTMD-CN5-G1972-VP239-F005,LTMD-CN5-G1972-VP239,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,bb2c16e0303ff63d519b7291e02e532ecd9a3cd0c722cef629d38865abb3c7a4
LTMD-CN5-G1972-VP239-F006,LTMD-CN5-G1972-VP239,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,7202965ee2b050910f6f2369b4d9c84953afa5b44bcc879ed05c88613e6f4017
LTMD-CN5-G1972-VP239-F007,LTMD-CN5-G1972-VP239,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,fafdbbcd3d0831b2520d7ec55fc3107f4732ed01fb97fe3563aaed580a57a4b4
LTMD-CN5-G1972-VP239-F008,LTMD-CN5-G1972-VP239,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,e788049428a1d94029da98d13fe6ca6f9cc9d6a3597479908f72e02b0887242f
LTMD-CN5-G1972-VP239-F009,LTMD-CN5-G1972-VP239,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,eb06368b6188d772057b0aa7d8312bc8bdb50a54541d764f55fe803344a51ffc
LTMD-CN5-G1972-VP239-F010,LTMD-CN5-G1972-VP239,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,3acfebd01fdee5c6e46df52aa8337640c0cee44512cb0765f491e2e1a518bd0e
LTMD-CN5-G1972-VP239-F011,LTMD-CN5-G1972-VP239,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,c4ff8e02974fce9ac6045d2571fe22e2448e12915aae2fca19be73be6eb739fa
LTMD-CN5-G1972-VP239-F012,LTMD-CN5-G1972-VP239,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,88959e08395bc77869f1accefb944974391eb6f7985a7c726ea822931b70e9ba
LTMD-CN5-G1972-VP239-F013,LTMD-CN5-G1972-VP239,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,f4e36a947b7d5a6c801e2bb0c25be62e8fc53a8659adbcb06495d5c4bf1c825b
LTMD-CN5-G1972-VP239-F014,LTMD-CN5-G1972-VP239,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,5853b68e526f60d12ebb393e7991f0e9e77aa4799301a3e14a18df6c18f9b7b8
LTMD-CN5-G1972-VP239-F015,LTMD-CN5-G1972-VP239,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,1f2505888b26fb8695641e7937fec1cedc4e1b978aead2fdbe510fe8360e9566
LTMD-CN5-G1972-VP239-F016,LTMD-CN5-G1972-VP239,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,11eadb15165ccc78302f16b71746dd7f318a442ea9d1ed0733080ee6e4828ff3
LTMD-CN5-G1972-VP239-F017,LTMD-CN5-G1972-VP239,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,79bf08685d3138f9b109c3546780f056bc954fd69377b84a2cf23622e464897b
LTMD-CN5-G1972-VP240-F001,LTMD-CN5-G1972-VP240,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,af06589b00ba03a6eb130a2001f17866139bfd3cb775e2de1c82826164780cde
LTMD-CN5-G1972-VP240-F002,LTMD-CN5-G1972-VP240,1972,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,347a8c9e01d247be3977a13def00f96c8b33998c1c77d2981fec4c5b7eb1c249
LTMD-CN5-G1972-VP240-F003,LTMD-CN5-G1972-VP240,1972,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,e31c65f60b5c904bbb24858fa54bce040223df8545104243cc88806914f00093
LTMD-CN5-G1972-VP240-F004,LTMD-CN5-G1972-VP240,1972,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,d1de01d7061674b0a2b1bd00db421624f93489d235122f5c3b0fa8d714a13d79
LTMD-CN5-G1972-VP240-F005,LTMD-CN5-G1972-VP240,1972,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,a59da95f609771169d147db70217190aa805a1a49421ff93f79b1b57eb376666
LTMD-CN5-G1972-VP240-F006,LTMD-CN5-G1972-VP240,1972,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,70f4faf14506c7c9f13fdfc33ecbabec6b272dbaa20b07732b470db3f1999ab9
LTMD-CN5-G1972-VP240-F007,LTMD-CN5-G1972-VP240,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,9caed6abfa5efc4fb4886d52ffe57f7ec60f9799fc87eae0eea262f1ade6ea75
LTMD-CN5-G1972-VP240-F008,LTMD-CN5-G1972-VP240,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,RULEA_0.1,c77148255cc696aca414087f8a210920e222031508df9a7d4392048cf071f452
LTMD-CN5-G1972-VP240-F009,LTMD-CN5-G1972-VP240,1972,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,RULEA_0.1,c86a98b94d951f1fec8b7949def1ecf5dba8f695390a809ac0e8e7c29d94361b
LTMD-CN5-G1972-VP240-F010,LTMD-CN5-G1972-VP240,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,930914678332df997f9fc787959c340584e97c960229151315b72f687f0b4296
LTMD-CN5-G1972-VP240-F011,LTMD-CN5-G1972-VP240,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,95edb0512ee64ffcfea997ef728fa0131e1173838d4604e349bbf050100cc706
LTMD-CN5-G1972-VP240-F012,LTMD-CN5-G1972-VP240,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,0a9c97a356dc06377b25ee9849078a3920d8bdb34c9f0b1fea953688331c3b7c
LTMD-CN5-G1972-VP240-F013,LTMD-CN5-G1972-VP240,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,c0e311b9282ffc83658cf0aa82742058353d99cd431f36a6f9208ba4b83e50ca
LTMD-CN5-G1972-VP241-F001,LTMD-CN5-G1972-VP241,1972,instruction,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,RULEA_0.1,e499f05114a2331b6ee395dd57cf3b394bf92ab2faa319dfab5fa34b7a5c7aa4
LTMD-CN5-G1972-VP241-F002,LTMD-CN5-G1972-VP241,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,0c03e0992be869cf2d5721e57e1acc9ee47b661a54baa1cf7dfd5dd47c377578
LTMD-CN5-G1972-VP241-F003,LTMD-CN5-G1972-VP241,1972,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,bd00cf3303610d3285c80cf39b3c78619c49618f0ee1089bda6d307d88066dcb
LTMD-CN5-G1972-VP241-F004,LTMD-CN5-G1972-VP241,1972,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,dde9d1d2d622ee55b5fe1deae0af7fa16c7acceefea254f860bf7d46d958b065
