fragment_id,page_id,book_id,catalog_generation,viewer_page,fragment_sequence,candidate_type,token_count,char_count,source_structure_class,classification_certainty,text_sha256,uncertain_A,uncertain_B,action_jaccard,position_jaccard,action_exact_set,position_exact_set,stability_stratum,analysis_version,action_observe_A,action_observe_B,action_observe_consensus,action_observe_disagree,action_describe_A,action_describe_B,action_describe_consensus,action_describe_disagree,action_recall_A,action_recall_B,action_recall_consensus,action_recall_disagree,action_explain_A,action_explain_B,action_explain_consensus,action_explain_disagree,action_compare_A,action_compare_B,action_compare_consensus,action_compare_disagree,action_classify_A,action_classify_B,action_classify_consensus,action_classify_disagree,action_measure_A,action_measure_B,action_measure_consensus,action_measure_disagree,action_experiment_A,action_experiment_B,action_experiment_consensus,action_experiment_disagree,action_investigate_A,action_investigate_B,action_investigate_consensus,action_investigate_disagree,action_predict_A,action_predict_B,action_predict_consensus,action_predict_disagree,action_infer_A,action_infer_B,action_infer_consensus,action_infer_disagree,action_discuss_A,action_discuss_B,action_discuss_consensus,action_discuss_disagree,action_solve_A,action_solve_B,action_solve_consensus,action_solve_disagree,action_create_A,action_create_B,action_create_consensus,action_create_disagree,action_decide_A,action_decide_B,action_decide_consensus,action_decide_disagree,action_act_on_environment_A,action_act_on_environment_B,action_act_on_environment_consensus,action_act_on_environment_disagree,position_receiver_A,position_receiver_B,position_receiver_consensus,position_receiver_disagree,position_instruction_follower_A,position_instruction_follower_B,position_instruction_follower_consensus,position_instruction_follower_disagree,position_observer_A,position_observer_B,position_observer_consensus,position_observer_disagree,position_experimenter_A,position_experimenter_B,position_experimenter_consensus,position_experimenter_disagree,position_investigator_A,position_investigator_B,position_investigator_consensus,position_investigator_disagree,position_reasoner_A,position_reasoner_B,position_reasoner_consensus,position_reasoner_disagree,position_collaborator_A,position_collaborator_B,position_collaborator_consensus,position_collaborator_disagree,position_decision_maker_A,position_decision_maker_B,position_decision_maker_consensus,position_decision_maker_disagree,position_community_agent_A,position_community_agent_B,position_community_agent_consensus,position_community_agent_disagree
LTMD-CN5-G1972-VP072-F015,LTMD-CN5-G1972-VP072,LTMD-CN5-G1972,1972,72,15,instruction_candidate,15,81,textual,high,853308279af852965bb59a3b1d814e9e5506452bdd449aaa6d34ae955d6b66d2,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP072-F016,LTMD-CN5-G1972-VP072,LTMD-CN5-G1972,1972,72,16,question_candidate,2,10,textual,high,6a3ac4ab0636a488399c8fc98c944380efc18bcd8bcc502ba966879c9b219a61,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP072-F017,LTMD-CN5-G1972-VP072,LTMD-CN5-G1972,1972,72,17,question_candidate,7,36,textual,high,8860d14f743ae313f366e92555e5e874e4f71a7a0489e6d0c25d92b043c0dccd,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LTMD-CN5-G1972-VP072-F018,LTMD-CN5-G1972-VP072,LTMD-CN5-G1972,1972,72,18,question_candidate,4,23,textual,high,be31eff1da7ad1b4443cec9162b9c3b7a8b1bbc684b574f030ede063fb361e3c,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
LTMD-CN5-G1972-VP072-F019,LTMD-CN5-G1972-VP072,LTMD-CN5-G1972,1972,72,19,heading_candidate,9,50,textual,high,f3068a23771a3245a42c21e423cecb9a26d48f589fe0867a418fd3da4e7a03e5,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP072-F020,LTMD-CN5-G1972-VP072,LTMD-CN5-G1972,1972,72,20,expository_candidate,13,63,textual,high,0f72f53ba23241a9a8b6a6e0e6f9152f498149810bae34c76be7b2d38a54b254,0,1,0.0,0.5,0,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
LTMD-CN5-G1972-VP073-F001,LTMD-CN5-G1972-VP073,LTMD-CN5-G1972,1972,73,1,heading_candidate,11,54,textual,high,a425127c14162bfdd9554b2a963f3fa016747ddafe22781be16304c28feda5cc,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP073-F002,LTMD-CN5-G1972-VP073,LTMD-CN5-G1972,1972,73,2,expository_candidate,18,94,textual,high,e96146a3a8fb01c517ab69fd9c654bb38382fada50cbb74e77cb84a62613c4e0,0,1,0.0,0.5,0,0,uncertain,HISTCOMP_0.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP073-F003,LTMD-CN5-G1972-VP073,LTMD-CN5-G1972,1972,73,3,question_candidate,16,78,textual,high,6ce7b2ac0688a1d875bd6962187048908e5711c15cc59b255b9a6a0a674ba2b4,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
LTMD-CN5-G1972-VP073-F004,LTMD-CN5-G1972-VP073,LTMD-CN5-G1972,1972,73,4,question_candidate,18,100,textual,high,0993588c7c76ca035087e4eea7249b0463950944508eaf4234b7ccd562789f57,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP073-F005,LTMD-CN5-G1972-VP073,LTMD-CN5-G1972,1972,73,5,question_candidate,9,40,textual,high,764e4280f184a98e4f924714f9e935ef22e36110a60f8a84104adbf1c8e23b15,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP073-F006,LTMD-CN5-G1972-VP073,LTMD-CN5-G1972,1972,73,6,question_candidate,4,18,textual,high,ab9acd2436f387851af105c213f1e498710bbb23bc608db57761b500784cec9c,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP073-F007,LTMD-CN5-G1972-VP073,LTMD-CN5-G1972,1972,73,7,instruction_candidate,10,69,textual,high,2cf43b7a877d5735db2bb6c4a5d3fda2cea2f85c622df57a33bfa7496ee5c743,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP073-F008,LTMD-CN5-G1972-VP073,LTMD-CN5-G1972,1972,73,8,activity_candidate,17,107,textual,high,626a4050534dd25bfc27ca42ae221f66b9a2381dd1cfb471faabbf12309d359c,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP073-F009,LTMD-CN5-G1972-VP073,LTMD-CN5-G1972,1972,73,9,heading_candidate,7,31,textual,high,7df08a8853cc6083a1a99974f857a3876caedca57330562c511d6bc5066ae7e9,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP073-F010,LTMD-CN5-G1972-VP073,LTMD-CN5-G1972,1972,73,10,question_candidate,13,61,textual,high,1c19c8b0c2c5b7479d30eadcfc277acea87d56bc6f14714bb5fdfa369d88429f,0,1,1.0,0.0,1,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP073-F011,LTMD-CN5-G1972-VP073,LTMD-CN5-G1972,1972,73,11,heading_candidate,9,46,textual,high,6a01f739df76ea2953a36fc7ba3d84eb539edecf138116929422ca81c2a8e9d1,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP073-F012,LTMD-CN5-G1972-VP073,LTMD-CN5-G1972,1972,73,12,question_candidate,12,54,textual,high,00e5e8f22155363396d666be57df12e8ac178bc53f74509e4638674cee068ef6,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
LTMD-CN5-G1972-VP073-F013,LTMD-CN5-G1972-VP073,LTMD-CN5-G1972,1972,73,13,question_candidate,10,42,textual,high,85a29b48aa2d2db68e2ffc2dadf43adf166e1f1de444d5b15c6db8b9ece7ac0d,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP073-F014,LTMD-CN5-G1972-VP073,LTMD-CN5-G1972,1972,73,14,question_candidate,16,81,textual,high,613f52d122d4d198d6ac338d203f2d0f2978586827da49b4bfdabbadaa2005a5,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP073-F015,LTMD-CN5-G1972-VP073,LTMD-CN5-G1972,1972,73,15,heading_candidate,12,76,textual,high,92cfcb52aab043f2b38d758e3d2d08423115270944fe5c70fb81f0663cc0abc2,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP073-F016,LTMD-CN5-G1972-VP073,LTMD-CN5-G1972,1972,73,16,question_candidate,3,22,textual,high,5de2d8c14b4bc94b92a3fd563f0701aa8034b0f3f9dcdadafb1b181b6995a1bc,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP073-F017,LTMD-CN5-G1972-VP073,LTMD-CN5-G1972,1972,73,17,question_candidate,3,14,textual,high,91f1ddcb4e4c6d031509e982c5166830952f9e3b29a0a5e5036ef87a0c64ee68,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP073-F018,LTMD-CN5-G1972-VP073,LTMD-CN5-G1972,1972,73,18,question_candidate,8,32,textual,high,6161b1816c08f79cc50112ff01b3097a09690f4a784d5baaba3a58264dac16b3,0,1,0.333333,0.0,0,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP073-F019,LTMD-CN5-G1972-VP073,LTMD-CN5-G1972,1972,73,19,question_candidate,8,40,textual,high,a47994ba7de59b154d41f37549418e096d73fd710c3640ffdfdc48581b2dacaa,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP073-F020,LTMD-CN5-G1972-VP073,LTMD-CN5-G1972,1972,73,20,question_candidate,9,48,textual,high,7bf22bf0d0d4ce004193857f2275c3eda8d83825660b4b437f74bf4445fca381,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LTMD-CN5-G1972-VP073-F021,LTMD-CN5-G1972-VP073,LTMD-CN5-G1972,1972,73,21,question_candidate,13,71,textual,high,3c1778a413b7a3ab933ead6d01be25eb28eea37b065771e88aa0a665fe47ec6a,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
LTMD-CN5-G1972-VP073-F022,LTMD-CN5-G1972-VP073,LTMD-CN5-G1972,1972,73,22,question_candidate,7,32,textual,high,388e96f119e782a91da5d53fdb4df8624adf9b804ebb876a135b2dadb885caf3,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
LTMD-CN5-G1972-VP073-F023,LTMD-CN5-G1972-VP073,LTMD-CN5-G1972,1972,73,23,expository_candidate,18,87,textual,high,09f37cf3e6ab9b1c905eca304f28e53ae7f6ce0c7b77f8d30e417756debcf3ad,0,1,0.0,0.5,0,0,uncertain,HISTCOMP_0.1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP073-F024,LTMD-CN5-G1972-VP073,LTMD-CN5-G1972,1972,73,24,heading_candidate,1,2,textual,high,96061e92f58e4bdcdee73df36183fe3ac64747c81c26f6c83aada8d2aabb1864,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP074-F001,LTMD-CN5-G1972-VP074,LTMD-CN5-G1972,1972,74,1,question_candidate,10,55,mixed_text_image,medium,4ba3673e32db99d1d64d45c0a6d80ddabc693b498dc3950743d824026ca09e22,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LTMD-CN5-G1972-VP074-F002,LTMD-CN5-G1972-VP074,LTMD-CN5-G1972,1972,74,2,question_candidate,5,31,mixed_text_image,medium,e44de34f62354806176bfc1d1bac1e6b66b3fe3ec31eb411929e9dae789621a7,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LTMD-CN5-G1972-VP074-F003,LTMD-CN5-G1972-VP074,LTMD-CN5-G1972,1972,74,3,question_candidate,6,33,mixed_text_image,medium,cf2685e5efb26399464196ec1973d2b4296ddc8059156ff6a7a8b9f5f6813715,0,1,0.0,0.0,0,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LTMD-CN5-G1972-VP074-F004,LTMD-CN5-G1972-VP074,LTMD-CN5-G1972,1972,74,4,question_candidate,7,35,mixed_text_image,medium,bc67648d42b9709f91204f22a45afc341f60ecf61ce5158b5886a6503c2cec12,0,1,1.0,0.0,1,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
LTMD-CN5-G1972-VP074-F005,LTMD-CN5-G1972-VP074,LTMD-CN5-G1972,1972,74,5,instruction_candidate,8,48,mixed_text_image,medium,c34829efc8c2056ea6382a49a95606655746059e9a29411f3ffeb7b2989ca92e,0,1,1.0,0.0,1,0,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
LTMD-CN5-G1972-VP074-F006,LTMD-CN5-G1972-VP074,LTMD-CN5-G1972,1972,74,6,heading_candidate,9,48,mixed_text_image,medium,5e7488a6bb5e94cc8394a41c56f97f2f71765939c704d4c61d0e45f6b1ec9d03,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTMD-CN5-G1972-VP074-F007,LTMD-CN5-G1972-VP074,LTMD-CN5-G1972,1972,74,7,heading_candidate,10,48,mixed_text_image,medium,caaf74fe5b16180de3f838dd35149cd875326d83aaa0a13704852a567ca54e57,0,1,1.0,1.0,1,1,uncertain,HISTCOMP_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
