fragment_id,page_id,catalog_generation,candidate_type,source_structure_class,action_jaccard,position_jaccard,action_exact_set,position_exact_set,action_empty_both,position_empty_both,action_size_A,action_size_B,position_size_A,position_size_B,uncertain_A,uncertain_B,stability_stratum,agreement_version
LTMD-CN5-G1972-VP165-F001,LTMD-CN5-G1972-VP165,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP165-F002,LTMD-CN5-G1972-VP165,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP165-F003,LTMD-CN5-G1972-VP165,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP165-F004,LTMD-CN5-G1972-VP165,1972,expository_candidate,textual,0.0,0.5,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP165-F005,LTMD-CN5-G1972-VP165,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP165-F006,LTMD-CN5-G1972-VP165,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP165-F007,LTMD-CN5-G1972-VP165,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP165-F008,LTMD-CN5-G1972-VP165,1972,instruction_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP165-F009,LTMD-CN5-G1972-VP165,1972,instruction_candidate,textual,1.0,0.5,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP165-F010,LTMD-CN5-G1972-VP165,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP165-F011,LTMD-CN5-G1972-VP165,1972,instruction_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP165-F012,LTMD-CN5-G1972-VP165,1972,question_candidate,textual,0.0,0.0,0,0,0,0,1,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP166-F001,LTMD-CN5-G1972-VP166,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,2,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP166-F002,LTMD-CN5-G1972-VP166,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP166-F003,LTMD-CN5-G1972-VP166,1972,expository_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP166-F004,LTMD-CN5-G1972-VP166,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP166-F005,LTMD-CN5-G1972-VP166,1972,expository_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP166-F006,LTMD-CN5-G1972-VP166,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP166-F007,LTMD-CN5-G1972-VP166,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP167-F001,LTMD-CN5-G1972-VP167,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP167-F002,LTMD-CN5-G1972-VP167,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP167-F003,LTMD-CN5-G1972-VP167,1972,question_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP167-F004,LTMD-CN5-G1972-VP167,1972,expository_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP167-F005,LTMD-CN5-G1972-VP167,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP167-F006,LTMD-CN5-G1972-VP167,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP167-F007,LTMD-CN5-G1972-VP167,1972,expository_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP167-F008,LTMD-CN5-G1972-VP167,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP167-F009,LTMD-CN5-G1972-VP167,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP167-F010,LTMD-CN5-G1972-VP167,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP167-F011,LTMD-CN5-G1972-VP167,1972,instruction_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP167-F012,LTMD-CN5-G1972-VP167,1972,instruction_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP167-F013,LTMD-CN5-G1972-VP167,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP167-F014,LTMD-CN5-G1972-VP167,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP167-F015,LTMD-CN5-G1972-VP167,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP167-F016,LTMD-CN5-G1972-VP167,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP167-F017,LTMD-CN5-G1972-VP167,1972,question_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP167-F018,LTMD-CN5-G1972-VP167,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP167-F019,LTMD-CN5-G1972-VP167,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP167-F020,LTMD-CN5-G1972-VP167,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP167-F021,LTMD-CN5-G1972-VP167,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP168-F001,LTMD-CN5-G1972-VP168,1972,expository_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP168-F002,LTMD-CN5-G1972-VP168,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP168-F003,LTMD-CN5-G1972-VP168,1972,expository_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP168-F004,LTMD-CN5-G1972-VP168,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP168-F005,LTMD-CN5-G1972-VP168,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP168-F006,LTMD-CN5-G1972-VP168,1972,instruction_candidate,textual,0.0,1.0,0,1,0,0,1,0,1,1,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP168-F007,LTMD-CN5-G1972-VP168,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP168-F008,LTMD-CN5-G1972-VP168,1972,expository_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP168-F009,LTMD-CN5-G1972-VP168,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP168-F010,LTMD-CN5-G1972-VP168,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP168-F011,LTMD-CN5-G1972-VP168,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP169-F001,LTMD-CN5-G1972-VP169,1972,instruction_candidate,textual,0.0,0.5,0,0,0,0,1,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP169-F002,LTMD-CN5-G1972-VP169,1972,instruction_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP169-F003,LTMD-CN5-G1972-VP169,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP169-F004,LTMD-CN5-G1972-VP169,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP169-F005,LTMD-CN5-G1972-VP169,1972,instruction_candidate,textual,1.0,0.5,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP169-F006,LTMD-CN5-G1972-VP169,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP169-F007,LTMD-CN5-G1972-VP169,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP169-F008,LTMD-CN5-G1972-VP169,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP169-F009,LTMD-CN5-G1972-VP169,1972,instruction_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP169-F010,LTMD-CN5-G1972-VP169,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP169-F011,LTMD-CN5-G1972-VP169,1972,expository_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP169-F012,LTMD-CN5-G1972-VP169,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP170-F001,LTMD-CN5-G1972-VP170,1972,instruction_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP170-F002,LTMD-CN5-G1972-VP170,1972,expository_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP170-F003,LTMD-CN5-G1972-VP170,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP170-F004,LTMD-CN5-G1972-VP170,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP170-F005,LTMD-CN5-G1972-VP170,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP170-F006,LTMD-CN5-G1972-VP170,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP170-F007,LTMD-CN5-G1972-VP170,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,2,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP170-F008,LTMD-CN5-G1972-VP170,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP170-F009,LTMD-CN5-G1972-VP170,1972,expository_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP170-F010,LTMD-CN5-G1972-VP170,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP171-F001,LTMD-CN5-G1972-VP171,1972,expository_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP171-F002,LTMD-CN5-G1972-VP171,1972,instruction_candidate,textual,0.0,0.0,0,0,0,0,1,0,1,0,1,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP171-F003,LTMD-CN5-G1972-VP171,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,1,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP171-F004,LTMD-CN5-G1972-VP171,1972,expository_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP171-F005,LTMD-CN5-G1972-VP171,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,2,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP171-F006,LTMD-CN5-G1972-VP171,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP171-F007,LTMD-CN5-G1972-VP171,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP171-F008,LTMD-CN5-G1972-VP171,1972,instruction_candidate,textual,0.0,0.5,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP171-F009,LTMD-CN5-G1972-VP171,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP171-F010,LTMD-CN5-G1972-VP171,1972,question_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP171-F011,LTMD-CN5-G1972-VP171,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP171-F012,LTMD-CN5-G1972-VP171,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP171-F013,LTMD-CN5-G1972-VP171,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP171-F014,LTMD-CN5-G1972-VP171,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP171-F015,LTMD-CN5-G1972-VP171,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP171-F016,LTMD-CN5-G1972-VP171,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP171-F017,LTMD-CN5-G1972-VP171,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP171-F018,LTMD-CN5-G1972-VP171,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP171-F019,LTMD-CN5-G1972-VP171,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP171-F020,LTMD-CN5-G1972-VP171,1972,expository_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP171-F021,LTMD-CN5-G1972-VP171,1972,instruction_candidate,textual,0.0,0.0,0,0,0,0,1,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP171-F022,LTMD-CN5-G1972-VP171,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP171-F023,LTMD-CN5-G1972-VP171,1972,expository_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP171-F024,LTMD-CN5-G1972-VP171,1972,instruction_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP171-F025,LTMD-CN5-G1972-VP171,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP173-F001,LTMD-CN5-G1972-VP173,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP173-F002,LTMD-CN5-G1972-VP173,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP173-F003,LTMD-CN5-G1972-VP173,1972,instruction_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP173-F004,LTMD-CN5-G1972-VP173,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP173-F005,LTMD-CN5-G1972-VP173,1972,question_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP173-F006,LTMD-CN5-G1972-VP173,1972,activity_candidate,textual,0.333333,1.0,0,1,0,0,1,3,1,1,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP173-F007,LTMD-CN5-G1972-VP173,1972,activity_candidate,textual,0.333333,0.0,0,0,0,0,1,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP173-F008,LTMD-CN5-G1972-VP173,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP173-F009,LTMD-CN5-G1972-VP173,1972,instruction_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,0,1,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP173-F010,LTMD-CN5-G1972-VP173,1972,experiment_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP173-F011,LTMD-CN5-G1972-VP173,1972,instruction_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP173-F012,LTMD-CN5-G1972-VP173,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP174-F001,LTMD-CN5-G1972-VP174,1972,instruction_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP174-F002,LTMD-CN5-G1972-VP174,1972,instruction_candidate,textual,0.0,0.0,0,0,0,0,1,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP174-F003,LTMD-CN5-G1972-VP174,1972,expository_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP174-F004,LTMD-CN5-G1972-VP174,1972,instruction_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP174-F005,LTMD-CN5-G1972-VP174,1972,instruction_candidate,textual,0.0,0.0,0,0,0,0,1,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP174-F006,LTMD-CN5-G1972-VP174,1972,instruction_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP174-F007,LTMD-CN5-G1972-VP174,1972,instruction_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP174-F008,LTMD-CN5-G1972-VP174,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP174-F009,LTMD-CN5-G1972-VP174,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP174-F010,LTMD-CN5-G1972-VP174,1972,instruction_candidate,textual,0.0,0.0,0,0,0,0,1,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP174-F011,LTMD-CN5-G1972-VP174,1972,instruction_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP174-F012,LTMD-CN5-G1972-VP174,1972,instruction_candidate,textual,0.0,0.0,0,0,0,0,1,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP174-F013,LTMD-CN5-G1972-VP174,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP174-F014,LTMD-CN5-G1972-VP174,1972,instruction_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,1,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP174-F015,LTMD-CN5-G1972-VP174,1972,instruction_candidate,textual,0.5,0.0,0,0,0,0,1,2,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP174-F016,LTMD-CN5-G1972-VP174,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP174-F017,LTMD-CN5-G1972-VP174,1972,instruction_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP174-F018,LTMD-CN5-G1972-VP174,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP174-F019,LTMD-CN5-G1972-VP174,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP174-F020,LTMD-CN5-G1972-VP174,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP174-F021,LTMD-CN5-G1972-VP174,1972,question_candidate,textual,0.0,0.0,0,0,0,0,1,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP174-F022,LTMD-CN5-G1972-VP174,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP174-F023,LTMD-CN5-G1972-VP174,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP175-F001,LTMD-CN5-G1972-VP175,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP175-F002,LTMD-CN5-G1972-VP175,1972,experiment_candidate,textual,0.0,0.0,0,0,0,0,0,1,0,1,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP175-F003,LTMD-CN5-G1972-VP175,1972,instruction_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP175-F004,LTMD-CN5-G1972-VP175,1972,instruction_candidate,textual,1.0,0.5,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP175-F005,LTMD-CN5-G1972-VP175,1972,instruction_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP175-F006,LTMD-CN5-G1972-VP175,1972,instruction_candidate,textual,1.0,0.5,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP175-F007,LTMD-CN5-G1972-VP175,1972,instruction_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP175-F008,LTMD-CN5-G1972-VP175,1972,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP175-F009,LTMD-CN5-G1972-VP175,1972,expository_candidate,textual,1.0,0.5,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP175-F010,LTMD-CN5-G1972-VP175,1972,question_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP175-F011,LTMD-CN5-G1972-VP175,1972,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP175-F012,LTMD-CN5-G1972-VP175,1972,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1972-VP175-F013,LTMD-CN5-G1972-VP175,1972,question_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
